Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202203,2101129029,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee; n.e.c. in item no. 2101.12.10, (excluding mixtures of coffee and other ingredients in dry form)",KGM,Fiji,132,7,0,0,132,7,Final,,,
202203,2101129029,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee; n.e.c. in item no. 2101.12.10, (excluding mixtures of coffee and other ingredients in dry form)",KGM,United Kingdom,"21,492","7,960",0,0,"21,492","7,960",Final,,,
202203,2101129029,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee; n.e.c. in item no. 2101.12.10, (excluding mixtures of coffee and other ingredients in dry form)",KGM,Macau (Special Administrative Region),461,15,0,0,461,15,Final,,,
202203,2101129029,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee; n.e.c. in item no. 2101.12.10, (excluding mixtures of coffee and other ingredients in dry form)",KGM,Malaysia,"13,550",440,0,0,"13,550",440,Final,,,
202203,2101129029,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee; n.e.c. in item no. 2101.12.10, (excluding mixtures of coffee and other ingredients in dry form)",KGM,Niue,36,2,0,0,36,2,Final,,,
202203,2101129029,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee; n.e.c. in item no. 2101.12.10, (excluding mixtures of coffee and other ingredients in dry form)",KGM,United States of America,"12,666","1,955",0,0,"12,666","1,955",Final,,,
202203,2101200900,"Tea or mate, extracts, essences, concentrates and preparations; with a basis of these or with a basis of tea or mate, other than those of item no. 2101.20.01.00",,Cook Islands,"2,011",,0,,"2,011",,Final,,,
202203,2101200900,"Tea or mate, extracts, essences, concentrates and preparations; with a basis of these or with a basis of tea or mate, other than those of item no. 2101.20.01.00",,Fiji,"2,131",,0,,"2,131",,Final,,,
202203,2101200900,"Tea or mate, extracts, essences, concentrates and preparations; with a basis of these or with a basis of tea or mate, other than those of item no. 2101.20.01.00",,Niue,204,,0,,204,,Final,,,
202203,2101200900,"Tea or mate, extracts, essences, concentrates and preparations; with a basis of these or with a basis of tea or mate, other than those of item no. 2101.20.01.00",,French Polynesia,0,,"14,716",,"14,716",,Final,,,
202203,2102100002,"Yeasts; active, dry, having a moisture content not exceeding 50%, bakers' yeast",KGM,Australia,"4,086",304,0,0,"4,086",304,Final,,,
202203,2102100002,"Yeasts; active, dry, having a moisture content not exceeding 50%, bakers' yeast",KGM,Cook Islands,609,84,0,0,609,84,Final,,,
202203,2102100002,"Yeasts; active, dry, having a moisture content not exceeding 50%, bakers' yeast",KGM,French Polynesia,589,125,0,0,589,125,Final,,,
202203,2102100002,"Yeasts; active, dry, having a moisture content not exceeding 50%, bakers' yeast",KGM,Solomon Islands,"2,797",625,0,0,"2,797",625,Final,,,
202203,2102100002,"Yeasts; active, dry, having a moisture content not exceeding 50%, bakers' yeast",KGM,Samoa,"2,944",625,0,0,"2,944",625,Final,,,
202203,2102100019,"Yeasts; active, fresh, other than bakers' yeast",KGM,Malaysia,980,384,0,0,980,384,Final,,,
202203,2102201100,Algae; dead (excluding vaccines of heading no. 3002),,Sweden,"1,025",,0,,"1,025",,Final,,,
202203,2102300000,Baking powders; prepared,KGM,Australia,193,32,0,0,193,32,Final,,,
202203,2102300000,Baking powders; prepared,KGM,Cook Islands,245,28,0,0,245,28,Final,,,
202203,2102300000,Baking powders; prepared,KGM,Fiji,"21,973","3,427",0,0,"21,973","3,427",Final,,,
202203,2102300000,Baking powders; prepared,KGM,French Polynesia,0,0,102,75,102,75,Final,,,
202203,2102300000,Baking powders; prepared,KGM,Tonga,"35,853","21,993",0,0,"35,853","21,993",Final,,,
202203,2103100000,Sauces; soya,LTR,Australia,"17,459","1,929",0,0,"17,459","1,929",Final,,,
202203,2103100000,Sauces; soya,LTR,Cook Islands,"3,648",115,"4,928","1,080","8,576","1,195",Final,,,
202203,2103100000,Sauces; soya,LTR,Fiji,"2,955",268,0,0,"2,955",268,Final,,,
202203,2103100000,Sauces; soya,LTR,Macau (Special Administrative Region),677,44,0,0,677,44,Final,,,
202203,2103100000,Sauces; soya,LTR,Niue,148,30,0,0,148,30,Final,,,
202203,2103100000,Sauces; soya,LTR,Samoa,96,12,0,0,96,12,Final,,,
202203,2103200000,Sauces; tomato ketchup and other tomato sauces,LTR,Australia,"208,623","69,143",182,33,"208,805","69,176",Final,,,
202203,2103200000,Sauces; tomato ketchup and other tomato sauces,LTR,Cook Islands,"6,115","1,482",0,0,"6,115","1,482",Final,,,
202203,2103200000,Sauces; tomato ketchup and other tomato sauces,LTR,Fiji,"12,220","2,613",209,50,"12,429","2,663",Final,,,
202203,2103200000,Sauces; tomato ketchup and other tomato sauces,LTR,Hong Kong (Special Administrative Region),35,6,0,0,35,6,Final,,,
202203,2103200000,Sauces; tomato ketchup and other tomato sauces,LTR,Macau (Special Administrative Region),58,3,0,0,58,3,Final,,,
202203,2103200000,Sauces; tomato ketchup and other tomato sauces,LTR,New Caledonia,0,0,"6,938",960,"6,938",960,Final,,,
202203,2103200000,Sauces; tomato ketchup and other tomato sauces,LTR,Niue,472,13,0,0,472,13,Final,,,
202203,2103200000,Sauces; tomato ketchup and other tomato sauces,LTR,Singapore,88,20,0,0,88,20,Final,,,
202203,2103200000,Sauces; tomato ketchup and other tomato sauces,LTR,Tonga,"4,944","1,340",0,0,"4,944","1,340",Final,,,
202203,2103200000,Sauces; tomato ketchup and other tomato sauces,LTR,Samoa,"20,107","6,634",0,0,"20,107","6,634",Final,,,
202203,2103300900,Mustard; prepared,KGM,Cook Islands,84,5,84,5,168,10,Final,,,
202203,2103300900,Mustard; prepared,KGM,Fiji,997,120,0,0,997,120,Final,,,
202203,2103300900,Mustard; prepared,KGM,New Caledonia,0,0,328,60,328,60,Final,,,
202203,2103900010,Sauces and preparations therefor; n.e.c. in heading no. 2103; containing peanuts,LTR,Fiji,"4,757",660,0,0,"4,757",660,Final,,,
202203,2103900010,Sauces and preparations therefor; n.e.c. in heading no. 2103; containing peanuts,LTR,Hong Kong (Special Administrative Region),"1,412",127,0,0,"1,412",127,Final,,,
202203,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,Australia,"2,618,370","653,739","5,723",358,"2,624,093","654,097",Final,,,
202203,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,Cook Islands,"23,204","3,364","5,277",740,"28,481","4,104",Final,,,
202203,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,"China, People's Republic of","2,312",172,0,0,"2,312",172,Final,,,
202203,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,Fiji,"58,309","25,406","4,481",934,"62,790","26,340",Final,,,
202203,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,Hong Kong (Special Administrative Region),"3,770","1,840",0,0,"3,770","1,840",Final,,,
202203,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,Indonesia,"14,276",240,0,0,"14,276",240,Final,,,
202203,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,Japan,"423,289","91,055",0,0,"423,289","91,055",Final,,,
202203,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,"Korea, Republic of","138,507","47,460",0,0,"138,507","47,460",Final,,,
202203,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,Malaysia,"3,221",57,0,0,"3,221",57,Final,,,
202203,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,New Caledonia,"31,049","5,836","7,656","1,440","38,705","7,276",Final,,,
202203,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,Nauru,"2,915",480,"10,691","7,562","13,606","8,042",Final,,,
202203,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,Niue,"4,284",175,0,0,"4,284",175,Final,,,
202203,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,French Polynesia,"9,080","1,161",44,3,"9,124","1,164",Final,,,
202203,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,Singapore,31,1,0,0,31,1,Final,,,
202203,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,Tonga,"3,706",959,54,3,"3,760",962,Final,,,
202203,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,Taiwan,62,12,0,0,62,12,Final,,,
202203,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,United States of America,62,2,0,0,62,2,Final,,,
202203,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,Samoa,"24,061","10,501",0,0,"24,061","10,501",Final,,,
202203,2103900023,"Mixed condiments, containing peanuts",LTR,Singapore,"6,019",10,0,0,"6,019",10,Final,,,
202203,2103900027,"Mixed condiments, not containing peanuts",LTR,Australia,"75,200","10,849",0,0,"75,200","10,849",Final,,,
202203,2103900027,"Mixed condiments, not containing peanuts",LTR,Cook Islands,"3,193",276,59,1,"3,252",277,Final,,,
202203,2103900027,"Mixed condiments, not containing peanuts",LTR,Denmark,"28,527","1,499",0,0,"28,527","1,499",Final,,,
202203,2103900027,"Mixed condiments, not containing peanuts",LTR,Fiji,"2,420",716,0,0,"2,420",716,Final,,,
202203,2103900027,"Mixed condiments, not containing peanuts",LTR,Hong Kong (Special Administrative Region),112,15,0,0,112,15,Final,,,
202203,2103900027,"Mixed condiments, not containing peanuts",LTR,Nauru,0,0,691,120,691,120,Final,,,
202203,2103900027,"Mixed condiments, not containing peanuts",LTR,Niue,442,44,0,0,442,44,Final,,,
202203,2103900027,"Mixed condiments, not containing peanuts",LTR,Singapore,29,1,0,0,29,1,Final,,,
202203,2103900027,"Mixed condiments, not containing peanuts",LTR,Tonga,788,84,0,0,788,84,Final,,,
202203,2103900039,"Mixed seasonings, not containing peanuts",LTR,Australia,"847,044","200,257","9,287",673,"856,331","200,930",Final,,,
202203,2103900039,"Mixed seasonings, not containing peanuts",LTR,Cook Islands,"1,708",161,149,15,"1,857",176,Final,,,
202203,2103900039,"Mixed seasonings, not containing peanuts",LTR,Fiji,"25,253","8,118",0,0,"25,253","8,118",Final,,,
202203,2103900039,"Mixed seasonings, not containing peanuts",LTR,Japan,"1,442,398","514,984",0,0,"1,442,398","514,984",Final,,,
202203,2103900039,"Mixed seasonings, not containing peanuts",LTR,"Korea, Republic of","733,568","289,844",0,0,"733,568","289,844",Final,,,
202203,2103900039,"Mixed seasonings, not containing peanuts",LTR,New Caledonia,"1,348",118,0,0,"1,348",118,Final,,,
202203,2103900039,"Mixed seasonings, not containing peanuts",LTR,Niue,0,0,137,2,137,2,Final,,,
202203,2103900039,"Mixed seasonings, not containing peanuts",LTR,Papua New Guinea,"101,890","18,000",0,0,"101,890","18,000",Final,,,
202203,2103900039,"Mixed seasonings, not containing peanuts",LTR,Singapore,700,255,0,0,700,255,Final,,,
202203,2103900039,"Mixed seasonings, not containing peanuts",LTR,Tonga,74,29,0,0,74,29,Final,,,
202203,2103900039,"Mixed seasonings, not containing peanuts",LTR,United States of America,20,1,0,0,20,1,Final,,,
202203,2103900039,"Mixed seasonings, not containing peanuts",LTR,Samoa,"5,296",200,0,0,"5,296",200,Final,,,
202203,2104100941,"Soups and broths and preparations therefor; (other than fish, crustacean and mollusc), of meat",,Australia,"793,679",,0,,"793,679",,Final,,,
202203,2104100941,"Soups and broths and preparations therefor; (other than fish, crustacean and mollusc), of meat",,Cook Islands,"1,113",,180,,"1,293",,Final,,,
202203,2104100941,"Soups and broths and preparations therefor; (other than fish, crustacean and mollusc), of meat",,Fiji,"178,031",,0,,"178,031",,Final,,,
202203,2104100941,"Soups and broths and preparations therefor; (other than fish, crustacean and mollusc), of meat",,Hong Kong (Special Administrative Region),229,,0,,229,,Final,,,
202203,2104100941,"Soups and broths and preparations therefor; (other than fish, crustacean and mollusc), of meat",,Japan,"441,161",,0,,"441,161",,Final,,,
202203,2104100941,"Soups and broths and preparations therefor; (other than fish, crustacean and mollusc), of meat",,"Korea, Republic of","443,360",,0,,"443,360",,Final,,,
